big5_agreeableness,0.2782856175102999
facet_cooperation_raw,0.5612977662388116
facet_modesty_raw,0.4571618928226054
facet_morality_raw,0.6070474130624378
facet_sympathy_raw,0.6745747447051512
facet_trust_raw,0.5787508140679445
big5_conscientiousness_raw,0.5921227552959746
facet_achievement_striving_raw,0.6585835247424336
facet_cautiousness_raw,0.47522177047820235
facet_dutifulness_raw,0.6515998738359606
facet_orderliness_raw,0.4776732474660207
facet_self_discipline_raw,0.5299213317259104
facet_self_efficacy_raw,0.7361173778606683
big5_extraversion_raw,0.5339278087692075
facet_activity_level_raw,0.52192494164334
facet_assertiveness_raw,0.629383303293461
facet_cheerfulness_raw,0.5972099141229629
facet_excitement_seeking_raw,0.6106969467613717
facet_friendliness_raw,0.5358763838431376
facet_gregariousness_raw,0.44063879210707535
big5_neuroticism_raw,0.4375961910995271
facet_anger_raw,0.5505376670782005
facet_anxiety_raw,0.6381172701169157
facet_depression_raw,0.5051238020584877
facet_immoderation_raw,0.5285958382621154
facet_self_consciousness_raw,0.5774755483257646
facet_vulnerability_raw,0.5061890959270947
big5_openness_raw,0.7498936815838757
facet_adventurousness_raw,0.48975533707577756
facet_artistic_interests_raw,0.6731074415984913
facet_emotionality_raw,0.6567802295436531
facet_imagination_raw,0.752666646212852
facet_intellect_raw,0.6402230669498725
facet_liberalism_raw,0.5686192015158926
need_liberty_raw,0.7208777857624934
need_ideal_raw,0.6656751089208457
need_love_raw,0.7580602077915695
need_practicality_raw,0.7302291838735906
need_self_expression_raw,0.6528796025551769
need_stability_raw,0.7088399954130918
need_structure_raw,0.6788355036596498
need_challenge_raw,0.7087225485565857
need_closeness_raw,0.7740853934804616
need_curiosity_raw,0.8149834217882612
need_excitement_raw,0.6619326776379384
need_harmony_raw,0.7874623959255294
value_conservation_raw,0.6223592861269385
value_hedonism_raw,0.7246201236766573
value_openness_to_change_raw,0.7809188820808479
value_self_enhancement_raw,0.6926613532987221
value_self_transcendence_raw,0.8120661247330794
big5_agreeableness_significant,true
facet_altruism_significant,true
facet_cooperation_significant,true
facet_modesty_significant,true
facet_morality_significant,true
facet_sympathy_significant,true
facet_trust_significant,true
big5_conscientiousness_significant,true
facet_achievement_striving_significant,true
facet_cautiousness_significant,true
facet_dutifulness_significant,true
facet_orderliness_significant,true
facet_self_discipline_significant,true
facet_self_efficacy_significant,true
big5_extraversion_significant,true
facet_activity_level_significant,true
facet_assertiveness_significant,true
facet_cheerfulness_significant,true
facet_excitement_seeking_significant,true
facet_friendliness_significant,true
facet_gregariousness_significant,true
big5_neuroticism_significant,true
facet_anger_significant,true
facet_anxiety_significant,true
facet_depression_significant,true
facet_immoderation_significant,true
facet_self_consciousness_significant,true
facet_vulnerability_significant,true
big5_openness_significant,true
facet_adventurousness_significant,true
facet_artistic_interests_significant,true
facet_emotionality_significant,true
facet_imagination_significant,true
facet_intellect_significant,true
facet_liberalism_significant,true
need_liberty_significant,true
need_ideal_significant,true
need_love_significant,true
need_practicality_significant,true
need_self_expression_significant,true
need_stability_significant,true
need_structure_significant,true
need_challenge_significant,true
need_closeness_significant,true
need_curiosity_significant,true
need_excitement_significant,true
need_harmony_significant,true
value_conservation_significant,true
value_hedonism_significant,true
value_openness_to_change_significant,true
value_self_enhancement_significant,true
value_self_transcendence_significant,true
consumption_preferences_spur_of_moment,1.0
consumption_preferences_credit_card_payment,1.0
consumption_preferences_influence_brand_name,0.0
consumption_preferences_influence_utility,1.0
consumption_preferences_influence_online_ads,0.0
consumption_preferences_influence_social_media,0.0
consumption_preferences_influence_family_members,0.0
consumption_preferences_clothes_quality,1.0
consumption_preferences_clothes_style,1.0
consumption_preferences_clothes_comfort,1.0
consumption_preferences_automobile_ownership_cost,1.0
consumption_preferences_automobile_safety,0.0
consumption_preferences_music_rap,0.5
consumption_preferences_music_country,0.0
consumption_preferences_music_r_b,0.5
consumption_preferences_music_hip_hop,0.5
consumption_preferences_music_live_event,1.0
consumption_preferences_music_playing,1.0
consumption_preferences_music_latin,0.5
consumption_preferences_music_rock,1.0
consumption_preferences_music_classical,0.5
consumption_preferences_gym_membership,0.0
consumption_preferences_outdoor,0.5
consumption_preferences_eat_out,0.0
consumption_preferences_movie_romance,0.0
consumption_preferences_movie_adventure,1.0
consumption_preferences_movie_horror,0.0
consumption_preferences_movie_musical,1.0
consumption_preferences_movie_historical,1.0
consumption_preferences_movie_science_fiction,1.0
consumption_preferences_movie_war,1.0
consumption_preferences_movie_drama,0.0
consumption_preferences_movie_action,1.0
consumption_preferences_movie_documentary,1.0
consumption_preferences_read_frequency,1.0
consumption_preferences_books_entertainment_magazines,0.0
consumption_preferences_books_non_fiction,1.0
consumption_preferences_books_financial_investing,0.0
consumption_preferences_books_autobiographies,1.0
consumption_preferences_volunteer,0.0
consumption_preferences_concerned_environment,1.0
"consumption_preferences_start_business","0.0"
