big5_agreeableness,0.11840829980853806
facet_self_consciousness_raw,0.6154343381681394
facet_vulnerability_raw,0.5136354488999911
big5_openness_raw,0.880460062220199
facet_adventurousness_raw,0.5054262012482338
facet_artistic_interests_raw,0.7203885548599809
facet_emotionality_raw,0.6566005905255221
facet_imagination_raw,0.7265145830793291
facet_intellect_raw,0.6667751878608996
facet_liberalism_raw,0.5870485511197336
need_liberty_raw,0.6647662216673077
need_ideal_raw,0.6070158157045557
need_love_raw,0.6598709315653143
need_practicality_raw,0.6643318360739462
need_self_expression_raw,0.662634218889536
need_stability_raw,0.6997641643643787
need_structure_raw,0.6476199254607875
need_challenge_raw,0.6075854452573275
need_closeness_raw,0.7205782569203202
need_curiosity_raw,0.8758363252625597
need_excitement_raw,0.5938874434597835
need_harmony_raw,0.7409442758324241
value_conservation_raw,0.5779367522228009
value_hedonism_raw,0.5777934034234179
value_openness_to_change_raw,0.784218014986708
value_self_enhancement_raw,0.6272142903141638
value_self_transcendence_raw,0.8218804988187868
big5_agreeableness_significant,true
facet_altruism_significant,true
facet_cooperation_significant,true
facet_modesty_significant,true
facet_morality_significant,true
facet_sympathy_significant,true
facet_trust_significant,true
big5_conscientiousness_significant,true
facet_achievement_striving_significant,true
facet_cautiousness_significant,true
facet_dutifulness_significant,true
facet_orderliness_significant,true
facet_self_discipline_significant,true
facet_self_efficacy_significant,true
big5_extraversion_significant,true
facet_activity_level_significant,true
facet_assertiveness_significant,true
facet_cheerfulness_significant,true
facet_excitement_seeking_significant,true
facet_friendliness_significant,true
facet_gregariousness_significant,true
big5_neuroticism_significant,true
facet_anger_significant,true
facet_anxiety_significant,true
facet_depression_significant,true
facet_immoderation_significant,true
facet_self_consciousness_significant,true
facet_vulnerability_significant,true
big5_openness_significant,true
facet_adventurousness_significant,true
facet_artistic_interests_significant,true
facet_emotionality_significant,true
facet_imagination_significant,true
facet_intellect_significant,true
facet_liberalism_significant,true
need_liberty_significant,true
need_ideal_significant,true
need_love_significant,true
need_practicality_significant,true
need_self_expression_significant,true
need_stability_significant,true
need_structure_significant,true
need_challenge_significant,true
need_closeness_significant,true
need_curiosity_significant,true
need_excitement_significant,true
need_harmony_significant,true
value_conservation_significant,true
value_hedonism_significant,true
value_openness_to_change_significant,true
value_self_enhancement_significant,true
value_self_transcendence_significant,true
consumption_preferences_spur_of_moment,0.0
consumption_preferences_credit_card_payment,1.0
consumption_preferences_influence_brand_name,0.0
consumption_preferences_influence_utility,1.0
consumption_preferences_influence_online_ads,1.0
consumption_preferences_influence_social_media,0.0
consumption_preferences_influence_family_members,0.0
consumption_preferences_clothes_quality,1.0
consumption_preferences_clothes_style,0.0
consumption_preferences_clothes_comfort,1.0
consumption_preferences_automobile_ownership_cost,1.0
consumption_preferences_automobile_safety,1.0
consumption_preferences_music_rap,0.5
consumption_preferences_music_country,0.5
consumption_preferences_music_r_b,0.5
consumption_preferences_music_hip_hop,0.5
consumption_preferences_music_live_event,1.0
consumption_preferences_music_playing,1.0
consumption_preferences_music_latin,1.0
consumption_preferences_music_rock,1.0
consumption_preferences_music_classical,1.0
consumption_preferences_gym_membership,0.0
consumption_preferences_outdoor,0.5
consumption_preferences_eat_out,0.0
consumption_preferences_movie_romance,0.0
consumption_preferences_movie_adventure,1.0
consumption_preferences_movie_horror,0.0
consumption_preferences_movie_musical,1.0
consumption_preferences_movie_historical,1.0
consumption_preferences_movie_science_fiction,1.0
consumption_preferences_movie_war,0.0
consumption_preferences_movie_drama,0.0
consumption_preferences_movie_action,1.0
consumption_preferences_movie_documentary,1.0
consumption_preferences_read_frequency,1.0
consumption_preferences_books_entertainment_magazines,0.0
consumption_preferences_books_non_fiction,1.0
consumption_preferences_books_financial_investing,0.0
consumption_preferences_books_autobiographies,1.0
consumption_preferences_volunteer,1.0
consumption_preferences_concerned_environment,1.0
"consumption_preferences_start_business","0.5"
