big5_agreeableness,0.040607815220756016
consumption_preferences_outdoor,1.0
consumption_preferences_eat_out,0.0
consumption_preferences_movie_romance,0.0
consumption_preferences_movie_adventure,1.0
consumption_preferences_movie_horror,0.0
consumption_preferences_movie_musical,0.0
consumption_preferences_movie_historical,1.0
consumption_preferences_movie_science_fiction,1.0
consumption_preferences_movie_war,1.0
consumption_preferences_movie_drama,0.0
consumption_preferences_movie_action,1.0
consumption_preferences_movie_documentary,1.0
consumption_preferences_read_frequency,1.0
consumption_preferences_books_entertainment_magazines,0.0
consumption_preferences_books_non_fiction,1.0
consumption_preferences_books_financial_investing,1.0
consumption_preferences_books_autobiographies,1.0
consumption_preferences_volunteer,1.0
consumption_preferences_concerned_environment,1.0
"consumption_preferences_start_business","0.5"
