big5_agreeableness,0.10925331628948481
behavior_1500,0.0
behavior_1600,0.0
behavior_1700,0.0
behavior_1800,0.0
behavior_1900,0.0
behavior_2000,0.0
behavior_2100,0.0
behavior_2200,0.0
behavior_2300,0.0
word_count,5087
processed_language,en
big5_agreeableness_raw,0.6932800983461651
facet_altruism_raw,0.7097243420011978
facet_cooperation_raw,0.6051247058626766
facet_modesty_raw,0.4522966919832013
facet_morality_raw,0.6722131374251861
facet_sympathy_raw,0.710740853534166
facet_trust_raw,0.6119774458701851
big5_conscientiousness_raw,0.684124080776965
facet_achievement_striving_raw,0.7635708710972331
facet_cautiousness_raw,0.5946617227002494
facet_dutifulness_raw,0.6582185309939063
facet_orderliness_raw,0.4859659288592731
facet_self_discipline_raw,0.6176512282034318
facet_self_efficacy_raw,0.766249349610379
big5_extraversion_raw,0.5580736300269294
facet_activity_level_raw,0.6378248809336754
facet_assertiveness_raw,0.7380953828375927
facet_cheerfulness_raw,0.5814040505627036
facet_excitement_seeking_raw,0.5369886838351131
facet_friendliness_raw,0.5418930596387486
facet_gregariousness_raw,0.3834137088510374
big5_neuroticism_raw,0.576657542928529
facet_anger_raw,0.4614743840181566
facet_anxiety_raw,0.49848059159759406
facet_depression_raw,0.4186823369041426
facet_immoderation_raw,0.4322863065953403
facet_self_consciousness_raw,0.4771867395268868
facet_vulnerability_raw,0.4034911809277748
big5_openness_raw,0.790741559415226
facet_adventurousness_raw,0.5376358747840705
facet_artistic_interests_raw,0.6617955562148103
facet_emotionality_raw,0.6040814591201262
facet_imagination_raw,0.6609627458507707
facet_intellect_raw,0.6789678166372194
facet_liberalism_raw,0.5712234785449043
need_liberty_raw,0.6726834932319478
need_ideal_raw,0.5814267443751819
need_love_raw,0.6704467240418079
need_practicality_raw,0.6969438482358166
need_self_expression_raw,0.6169902572054821
need_stability_raw,0.7381769229783738
need_structure_raw,0.7302419320749838
need_challenge_raw,0.655715184329206
need_closeness_raw,0.7453737962292437
need_curiosity_raw,0.8131465206433904
need_excitement_raw,0.5472862433696526
need_harmony_raw,0.7327647180432247
value_conservation_raw,0.5892854621382154
value_hedonism_raw,0.5744899344347119
value_openness_to_change_raw,0.7667183136622424
value_self_enhancement_raw,0.5950717733242942
value_self_transcendence_raw,0.8180061877039329
big5_agreeableness_significant,true
facet_altruism_significant,true
facet_cooperation_significant,true
facet_modesty_significant,true
facet_morality_significant,true
facet_sympathy_significant,true
facet_trust_significant,true
big5_conscientiousness_significant,true
facet_achievement_striving_significant,true
facet_cautiousness_significant,true
facet_dutifulness_significant,true
facet_orderliness_significant,true
facet_self_discipline_significant,true
facet_self_efficacy_significant,true
big5_extraversion_significant,true
facet_activity_level_significant,true
facet_assertiveness_significant,true
facet_cheerfulness_significant,true
facet_excitement_seeking_significant,true
facet_friendliness_significant,true
facet_gregariousness_significant,true
big5_neuroticism_significant,true
facet_anger_significant,true
facet_anxiety_significant,true
facet_depression_significant,true
facet_immoderation_significant,true
facet_self_consciousness_significant,true
facet_vulnerability_significant,true
big5_openness_significant,true
facet_adventurousness_significant,true
facet_artistic_interests_significant,true
facet_emotionality_significant,true
facet_imagination_significant,true
facet_intellect_significant,true
facet_liberalism_significant,true
need_liberty_significant,true
need_ideal_significant,true
need_love_significant,true
need_practicality_significant,true
need_self_expression_significant,true
need_stability_significant,true
need_structure_significant,true
need_challenge_significant,true
need_closeness_significant,true
need_curiosity_significant,true
need_excitement_significant,true
need_harmony_significant,true
value_conservation_significant,true
value_hedonism_significant,true
value_openness_to_change_significant,true
value_self_enhancement_significant,true
value_self_transcendence_significant,true
consumption_preferences_spur_of_moment,0.0
consumption_preferences_credit_card_payment,1.0
consumption_preferences_influence_brand_name,1.0
consumption_preferences_influence_utility,0.0
consumption_preferences_influence_online_ads,1.0
consumption_preferences_influence_social_media,0.0
consumption_preferences_influence_family_members,0.0
consumption_preferences_clothes_quality,1.0
consumption_preferences_clothes_style,0.0
consumption_preferences_clothes_comfort,1.0
consumption_preferences_automobile_ownership_cost,1.0
consumption_preferences_automobile_safety,1.0
consumption_preferences_music_rap,0.0
consumption_preferences_music_country,0.5
consumption_preferences_music_r_b,0.5
consumption_preferences_music_hip_hop,0.0
consumption_preferences_music_live_event,0.0
consumption_preferences_music_playing,0.0
consumption_preferences_music_latin,1.0
consumption_preferences_music_rock,0.5
consumption_preferences_music_classical,1.0
consumption_preferences_gym_membership,0.0
consumption_preferences_outdoor,1.0
consumption_preferences_eat_out,0.0
consumption_preferences_movie_romance,0.0
consumption_preferences_movie_adventure,1.0
consumption_preferences_movie_horror,0.0
consumption_preferences_movie_musical,0.0
consumption_preferences_movie_historical,1.0
consumption_preferences_movie_science_fiction,1.0
consumption_preferences_movie_war,1.0
consumption_preferences_movie_drama,0.0
consumption_preferences_movie_action,1.0
consumption_preferences_movie_documentary,1.0
consumption_preferences_read_frequency,1.0
consumption_preferences_books_entertainment_magazines,0.0
consumption_preferences_books_non_fiction,1.0
consumption_preferences_books_financial_investing,1.0
consumption_preferences_books_autobiographies,1.0
consumption_preferences_volunteer,1.0
consumption_preferences_concerned_environment,1.0
"consumption_preferences_start_business","0.5"
