big5_agreeableness,0.014525592475018667
facet_self_efficacy_raw,0.7591902955131643
big5_extraversion_raw,0.4726985149257905
facet_activity_level_raw,0.5525868499400235
facet_assertiveness_raw,0.6746129265020677
facet_cheerfulness_raw,0.5467120768551695
facet_excitement_seeking_raw,0.5813756277733048
facet_friendliness_raw,0.49783926124090333
facet_gregariousness_raw,0.3228139278414238
big5_neuroticism_raw,0.4935516500502324
facet_anger_raw,0.4867344120301564
facet_anxiety_raw,0.5985240495143432
facet_depression_raw,0.5096211290585184
facet_immoderation_raw,0.4570400791907201
facet_self_consciousness_raw,0.5923171334722857
facet_vulnerability_raw,0.46156970995820756
big5_openness_raw,0.8588766798507432
facet_adventurousness_raw,0.47447788990330675
facet_artistic_interests_raw,0.7947261975269833
facet_emotionality_raw,0.690658589327203
facet_imagination_raw,0.7847045999109353
facet_intellect_raw,0.7771905265870593
facet_liberalism_raw,0.5936092953126135
need_liberty_raw,0.6889327240023273
need_ideal_raw,0.6342995929039142
need_love_raw,0.6846919789475622
need_practicality_raw,0.6987363771023561
need_self_expression_raw,0.6448481086964692
need_stability_raw,0.7084329740940875
need_structure_raw,0.6967871228837192
need_challenge_raw,0.6171520814344281
need_closeness_raw,0.7509982329847029
need_curiosity_raw,0.8582099248095812
need_excitement_raw,0.5772460956263248
need_harmony_raw,0.7803580523387491
value_conservation_raw,0.6106993402232604
value_hedonism_raw,0.6149694476281602
value_openness_to_change_raw,0.7888909156764822
value_self_enhancement_raw,0.6312345145645071
value_self_transcendence_raw,0.8222775966821694
big5_agreeableness_significant,true
facet_altruism_significant,true
facet_cooperation_significant,true
facet_modesty_significant,true
facet_morality_significant,true
facet_sympathy_significant,true
facet_trust_significant,true
big5_conscientiousness_significant,true
facet_achievement_striving_significant,true
facet_cautiousness_significant,true
facet_dutifulness_significant,true
facet_orderliness_significant,true
facet_self_discipline_significant,true
facet_self_efficacy_significant,true
big5_extraversion_significant,true
facet_activity_level_significant,true
facet_assertiveness_significant,true
facet_cheerfulness_significant,true
facet_excitement_seeking_significant,true
facet_friendliness_significant,true
facet_gregariousness_significant,true
big5_neuroticism_significant,true
facet_anger_significant,true
facet_anxiety_significant,true
facet_depression_significant,true
facet_immoderation_significant,true
facet_self_consciousness_significant,true
facet_vulnerability_significant,true
big5_openness_significant,true
facet_adventurousness_significant,true
facet_artistic_interests_significant,true
facet_emotionality_significant,true
facet_imagination_significant,true
facet_intellect_significant,true
facet_liberalism_significant,true
need_liberty_significant,true
need_ideal_significant,true
need_love_significant,true
need_practicality_significant,true
need_self_expression_significant,true
need_stability_significant,true
need_structure_significant,true
need_challenge_significant,true
need_closeness_significant,true
need_curiosity_significant,true
need_excitement_significant,true
need_harmony_significant,true
value_conservation_significant,true
value_hedonism_significant,true
value_openness_to_change_significant,true
value_self_enhancement_significant,true
value_self_transcendence_significant,true
consumption_preferences_spur_of_moment,0.0
consumption_preferences_credit_card_payment,1.0
consumption_preferences_influence_brand_name,0.0
consumption_preferences_influence_utility,1.0
consumption_preferences_influence_online_ads,1.0
consumption_preferences_influence_social_media,0.0
consumption_preferences_influence_family_members,0.0
consumption_preferences_clothes_quality,1.0
consumption_preferences_clothes_style,0.0
consumption_preferences_clothes_comfort,1.0
consumption_preferences_automobile_ownership_cost,0.5
consumption_preferences_automobile_safety,0.0
consumption_preferences_music_rap,0.5
consumption_preferences_music_country,0.5
consumption_preferences_music_r_b,0.5
consumption_preferences_music_hip_hop,0.5
consumption_preferences_music_live_event,0.0
consumption_preferences_music_playing,1.0
consumption_preferences_music_latin,1.0
consumption_preferences_music_rock,1.0
consumption_preferences_music_classical,1.0
consumption_preferences_gym_membership,0.0
consumption_preferences_outdoor,0.5
consumption_preferences_eat_out,0.0
consumption_preferences_movie_romance,0.0
consumption_preferences_movie_adventure,1.0
consumption_preferences_movie_horror,0.0
consumption_preferences_movie_musical,1.0
consumption_preferences_movie_historical,1.0
consumption_preferences_movie_science_fiction,1.0
consumption_preferences_movie_war,0.0
consumption_preferences_movie_drama,0.0
consumption_preferences_movie_action,1.0
consumption_preferences_movie_documentary,1.0
consumption_preferences_read_frequency,1.0
consumption_preferences_books_entertainment_magazines,0.0
consumption_preferences_books_non_fiction,1.0
consumption_preferences_books_financial_investing,0.0
consumption_preferences_books_autobiographies,1.0
consumption_preferences_volunteer,1.0
consumption_preferences_concerned_environment,1.0
"consumption_preferences_start_business","0.5"
